timestamp,temperature
2020-04-26 03:08:58.077205,59.1
2020-04-26 03:08:59.092207,58.5
2020-04-26 03:09:00.106978,59.1
2020-04-26 03:09:01.121899,59.1
2020-04-26 03:09:02.137706,59.1
2020-04-26 03:09:03.152745,58.5
2020-04-26 03:09:04.167873,58.5
2020-04-26 03:09:05.182780,59.1
2020-04-26 03:09:06.190324,58.5
2020-04-26 03:09:07.205405,59.1
2020-04-26 03:09:08.220468,59.1
2020-04-26 03:09:09.236961,58.5
2020-04-26 03:09:10.252221,59.1
2020-04-26 03:09:11.267856,59.1
2020-04-26 03:09:12.283359,58.5
2020-04-26 03:09:13.298589,58.5
2020-04-26 03:09:14.313884,59.1
2020-04-26 03:09:15.329167,58.5
2020-04-26 03:09:16.344110,58.5
2020-04-26 03:09:17.359012,59.1
2020-04-26 03:09:18.374021,58.5
2020-04-26 03:09:19.389415,59.1
2020-04-26 03:09:20.405149,58.5
2020-04-26 03:09:21.420463,59.1
2020-04-26 03:09:22.435302,59.1
2020-04-26 03:09:23.450659,58.5
2020-04-26 03:09:24.466115,59.1
2020-04-26 03:09:25.485396,59.1
2020-04-26 03:09:26.500369,59.1
2020-04-26 03:09:27.515580,59.1
2020-04-26 03:09:28.530476,59.1
2020-04-26 03:09:29.545452,58.5
2020-04-26 03:09:30.564836,59.1
2020-04-26 03:09:31.580149,58.5
2020-04-26 03:09:32.595143,59.1
2020-04-26 03:09:33.610385,58.5
2020-04-26 03:09:34.625227,59.1
2020-04-26 03:09:35.644527,58.5
2020-04-26 03:09:36.660134,59.1
2020-04-26 03:09:37.674907,59.1
2020-04-26 03:09:38.690644,59.1
2020-04-26 03:09:39.705672,58.0
2020-04-26 03:09:40.725851,58.5
2020-04-26 03:09:41.740721,59.1
2020-04-26 03:09:42.755699,59.1
2020-04-26 03:09:43.770649,58.0
2020-04-26 03:09:44.785591,59.1
2020-04-26 03:09:45.805656,59.1
2020-04-26 03:09:46.820692,58.5
2020-04-26 03:09:47.835778,59.1
2020-04-26 03:09:48.850251,58.5
2020-04-26 03:09:49.865194,59.1
2020-04-26 03:09:50.884754,58.5
2020-04-26 03:09:51.899976,59.1
2020-04-26 03:09:52.915187,58.5
2020-04-26 03:09:53.930300,58.5
2020-04-26 03:09:54.945287,59.1
2020-04-26 03:09:55.964669,58.5
2020-04-26 03:09:56.979899,58.0
2020-04-26 03:09:57.994692,59.1
2020-04-26 03:09:59.009780,59.1
2020-04-26 03:10:00.024826,58.0
2020-04-26 03:10:01.044564,59.1
2020-04-26 03:10:02.059753,58.5
2020-04-26 03:10:03.074766,58.5
2020-04-26 03:10:04.090071,58.5
2020-04-26 03:10:05.104998,58.5
2020-04-26 03:10:06.124503,58.5
2020-04-26 03:10:07.140383,58.5
2020-04-26 03:10:08.155244,59.1
2020-04-26 03:10:09.170323,59.1
2020-04-26 03:10:10.186233,58.0
2020-04-26 03:10:11.201816,58.5
2020-04-26 03:10:12.216761,59.1
2020-04-26 03:10:13.232127,59.1
2020-04-26 03:10:14.247854,58.5
2020-04-26 03:10:15.263260,59.1
2020-04-26 03:10:16.278670,59.1
2020-04-26 03:10:17.294267,59.1
2020-04-26 03:10:18.309303,58.5
2020-04-26 03:10:19.324262,58.5
2020-04-26 03:10:20.338968,59.1
2020-04-26 03:10:21.353979,59.1
2020-04-26 03:10:22.368839,58.5
2020-04-26 03:10:23.384005,58.5
2020-04-26 03:10:24.399035,58.0
2020-04-26 03:10:25.414373,59.1
2020-04-26 03:10:26.429575,59.1
2020-04-26 03:10:27.444678,58.5
2020-04-26 03:10:28.459606,59.1
2020-04-26 03:10:29.474683,59.1
2020-04-26 03:10:30.490580,58.5
2020-04-26 03:10:31.505624,59.1
2020-04-26 03:10:32.520489,58.5
2020-04-26 03:10:33.535418,59.1
2020-04-26 03:10:34.550694,58.5
2020-04-26 03:10:35.570018,59.1
2020-04-26 03:10:36.585015,59.1
2020-04-26 03:10:37.600157,58.5
2020-04-26 03:10:38.615229,59.1
2020-04-26 03:10:39.630387,58.5
